"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","VC.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"5ef54feba3c61b18f00d83a3",6,"Version B","TEMPERATURE","Morning","Study2","U",6385,"7",7228,"TEMPER",30.769230769231,0
"5c09273b81c2ad00019d1dcc",6,"Version B","THREAD","THIMBLE","Study2","B",10624,"4",667,"",0,0
"5d538f31312e7e001930d904",6,"Version B","THREAD","THIMBLE","Study2","B",4734,"4",3164,"Needle",30.769230769231,0
"5dfc05fa36711f000b2b603e",6,"Version B","THREAD","THIMBLE","Study2","B",2402,"3",7407,"needle",30.769230769231,0
"5e8cb90b7ddf6e04e6ca57f2",6,"Version B","THREAD","THIMBLE","Study2","B",6888,"4",7965,"Through",28.571428571429,0
"5eebbc486e2aee133911710b",6,"Version B","THREAD","THIMBLE","Study2","B",3247,"4",686,"",0,0
"5ef54feba3c61b18f00d83a3",6,"Version B","THREAD","THIMBLE","Study2","B",4287,"4",1765,"",0,0
"5c09273b81c2ad00019d1dcc",6,"Version B","TRUTH","LIE","Study2","S",5678,"3",4862,"hurts",0,0
"5d538f31312e7e001930d904",6,"Version B","TRUTH","LIE","Study2","S",3490,"3",4409,"Honest",22.222222222222,0
"5dfc05fa36711f000b2b603e",6,"Version B","TRUTH","LIE","Study2","S",2256,"2",357,"",0,0
"5e8cb90b7ddf6e04e6ca57f2",6,"Version B","TRUTH","LIE","Study2","S",4702,"3",12606,"",0,0
"5eebbc486e2aee133911710b",6,"Version B","TRUTH","LIE","Study2","S",2010,"3",1693,"",0,0
"5ef54feba3c61b18f00d83a3",6,"Version B","TRUTH","LIE","Study2","S",3680,"3",3500,"HONEST",22.222222222222,0
"5c09273b81c2ad00019d1dcc",6,"Version B","TURN","FLIP","Study2","B",4592,"2",1699,"left",25,0
"5d538f31312e7e001930d904",6,"Version B","TURN","FLIP","Study2","B",2650,"2",6681,"Steer",0,0
"5dfc05fa36711f000b2b603e",6,"Version B","TURN","FLIP","Study2","B",3928,"2",1552,"",0,0
"5e8cb90b7ddf6e04e6ca57f2",6,"Version B","TURN","FLIP","Study2","B",4676,"2",18784,"Forward",18.181818181818,0
"5eebbc486e2aee133911710b",6,"Version B","TURN","FLIP","Study2","B",1856,"2",644,"",0,0
"5ef54feba3c61b18f00d83a3",6,"Version B","TURN","FLIP","Study2","B",2253,"2",1881,"",0,0
"5c09273b81c2ad00019d1dcc",6,"Version B","VEHICLE","CHARM","Study2","U",5973,"4",2065,"car",75,0
"5d538f31312e7e001930d904",6,"Version B","VEHICLE","CHARM","Study2","U",4108,"4",2705,"Car",75,0
"5dfc05fa36711f000b2b603e",6,"Version B","VEHICLE","CHARM","Study2","U",3618,"4",1530,"",0,0
"5e8cb90b7ddf6e04e6ca57f2",6,"Version B","VEHICLE","CHARM","Study2","U",13990,"4",8893,"Car",75,0
"5eebbc486e2aee133911710b",6,"Version B","VEHICLE","CHARM","Study2","U",2224,"4",2010,"",0,0
"5ef54feba3c61b18f00d83a3",6,"Version B","VEHICLE","CHARM","Study2","U",4424,"4",2360,"CAR",75,0
"5c09273b81c2ad00019d1dcc",6,"Version B","WATER","DRINK","Study2","S",5096,"3",3798,"glass",0,0
"5d538f31312e7e001930d904",6,"Version B","WATER","DRINK","Study2","S",3876,"3",3581,"Hose",0,0
"5dfc05fa36711f000b2b603e",6,"Version B","WATER","DRINK","Study2","S",2862,"3",601,"",0,0
"5e8cb90b7ddf6e04e6ca57f2",6,"Version B","WATER","DRINK","Study2","S",5959,"3",3672,"Wet",0,0
"5eebbc486e2aee133911710b",6,"Version B","WATER","DRINK","Study2","S",2495,"3",683,"",0,0
"5ef54feba3c61b18f00d83a3",6,"Version B","WATER","DRINK","Study2","S",3099,"3",6828,"River",40,0
"5c09273b81c2ad00019d1dcc",6,"Version B","WRIST","BRACELET","Study2","S",5663,"4",1558,"",0,0
"5d538f31312e7e001930d904",6,"Version B","WRIST","BRACELET","Study2","S",6501,"4",3482,"Watch",30.769230769231,0
"5dfc05fa36711f000b2b603e",6,"Version B","WRIST","BRACELET","Study2","S",3317,"3",1335,"",0,0
"5e8cb90b7ddf6e04e6ca57f2",6,"Version B","WRIST","BRACELET","Study2","S",5780,"4",3793,"",0,0
"5eebbc486e2aee133911710b",6,"Version B","WRIST","BRACELET","Study2","S",2873,"4",651,"",0,0
"5ef54feba3c61b18f00d83a3",6,"Version B","WRIST","BRACELET","Study2","S",3483,"4",3874,"",0,0
"5c34e402b96e660001cb5ce6",7,"Version C","ABLE","CRACKLE","Study2","U",5593,"4",4039,"Can",40,0
"5d23231740673500176843d9",7,"Version C","ABLE","CRACKLE","Study2","U",2408,"4",3428,"CAN",40,0
"5d49cdfa8987980001b3fd61",7,"Version C","ABLE","CRACKLE","Study2","U",7033,"4",5289,"can",40,0
"5eea83f59b444a19250bdafd",7,"Version C","ABLE","CRACKLE","Study2","U",8557,"4",3681,"UNABLE",46.153846153846,0
"5c34e402b96e660001cb5ce6",7,"Version C","ACTRESS","STAR","Study2","F",5454,"3",2765,"Star",100,100
"5d23231740673500176843d9",7,"Version C","ACTRESS","STAR","Study2","F",2574,"3",1986,"ACTOR",44.444444444444,0
"5d49cdfa8987980001b3fd61",7,"Version C","ACTRESS","STAR","Study2","F",7274,"3",3017,"star",100,100
"5eea83f59b444a19250bdafd",7,"Version C","ACTRESS","STAR","Study2","F",12238,"3",1942,"STAR",100,100
"5c34e402b96e660001cb5ce6",7,"Version C","AIRCRAFT","PLANE","Study2","F",7253,"5",3128,"Plane",100,100
"5d23231740673500176843d9",7,"Version C","AIRCRAFT","PLANE","Study2","F",3264,"5",2341,"PLANE",100,100
"5d49cdfa8987980001b3fd61",7,"Version C","AIRCRAFT","PLANE","Study2","F",5983,"5",2723,"plane",100,100
"5eea83f59b444a19250bdafd",7,"Version C","AIRCRAFT","PLANE","Study2","F",11899,"5",1977,"PLANE",100,100
"5c34e402b96e660001cb5ce6",7,"Version C","AWAY","GONE","Study2","S",3474,"4",1243,"",0,0
"5d23231740673500176843d9",7,"Version C","AWAY","GONE","Study2","S",1832,"4",1848,"GONE",100,100
"5d49cdfa8987980001b3fd61",7,"Version C","AWAY","GONE","Study2","S",5206,"4",2404,"home",50,0
"5eea83f59b444a19250bdafd",7,"Version C","AWAY","GONE","Study2","S",3809,"4",1939,"GONE",100,100
"5c34e402b96e660001cb5ce6",7,"Version C","BALLOON","POP","Study2","F",4264,"4",2978,"Pop",100,100
"5d23231740673500176843d9",7,"Version C","BALLOON","POP","Study2","F",2577,"4",1938,"POP",100,100
"5d49cdfa8987980001b3fd61",7,"Version C","BALLOON","POP","Study2","F",5765,"4",6160,"air",0,0
"5eea83f59b444a19250bdafd",7,"Version C","BALLOON","POP","Study2","F",3634,"4",2567,"POP",100,100
"5c34e402b96e660001cb5ce6",7,"Version C","BANG","FUZZY","Study2","U",3732,"2",3042,"Pop",0,0
"5d23231740673500176843d9",7,"Version C","BANG","FUZZY","Study2","U",1893,"2",2442,"BOOM",0,0
"5d49cdfa8987980001b3fd61",7,"Version C","BANG","FUZZY","Study2","U",5318,"2",4931,"loud",22.222222222222,0
"5eea83f59b444a19250bdafd",7,"Version C","BANG","FUZZY","Study2","U",3663,"2",3216,"FIZZ",66.666666666667,0
"5c34e402b96e660001cb5ce6",7,"Version C","BANKER","MONEY","Study2","F",4095,"4",3007,"Money",100,100
"5d23231740673500176843d9",7,"Version C","BANKER","MONEY","Study2","F",2898,"4",2056,"MONEY",100,100
"5d49cdfa8987980001b3fd61",7,"Version C","BANKER","MONEY","Study2","F",5004,"4",3624,"money",100,100
"5eea83f59b444a19250bdafd",7,"Version C","BANKER","MONEY","Study2","F",6648,"4",2711,"MONEYU",90.909090909091,100
"5c34e402b96e660001cb5ce6",7,"Version C","BRACELET","WRIST","Study2","S",6270,"4",3559,"Wrist",100,100
"5d23231740673500176843d9",7,"Version C","BRACELET","WRIST","Study2","S",2705,"4",4342,"NECKLACE",0,0
"5d49cdfa8987980001b3fd61",7,"Version C","BRACELET","WRIST","Study2","S",9865,"4",14743,"charm",20,0
"5eea83f59b444a19250bdafd",7,"Version C","BRACELET","WRIST","Study2","S",8653,"4",7954,"JEWELLERY ",28.571428571429,0
"5c34e402b96e660001cb5ce6",7,"Version C","BRAWL","FIGHT","Study2","F",4358,"2",3339,"Fight",100,100
"5d23231740673500176843d9",7,"Version C","BRAWL","FIGHT","Study2","F",2342,"2",1817,"FIGHT",100,100
"5d49cdfa8987980001b3fd61",7,"Version C","BRAWL","FIGHT","Study2","F",12773,"2",2562,"pub",0,0
"5eea83f59b444a19250bdafd",7,"Version C","BRAWL","FIGHT","Study2","F",4548,"2",2394,"FIGHT",100,100
"5c34e402b96e660001cb5ce6",7,"Version C","BREAKABLE","GLASS","Study2","F",5755,"5",4117,"Glass",100,100
"5d23231740673500176843d9",7,"Version C","BREAKABLE","GLASS","Study2","F",3163,"5",2655,"WINDOW",0,0
"5d49cdfa8987980001b3fd61",7,"Version C","BREAKABLE","GLASS","Study2","F",7087,"5",7026,"weak",22.222222222222,0
"5eea83f59b444a19250bdafd",7,"Version C","BREAKABLE","GLASS","Study2","F",8132,"5",4931,"GLASS",100,100
"5c34e402b96e660001cb5ce6",7,"Version C","CAR","DRIVER","Study2","B",5056,"3",3578,"Park",20,0
"5d23231740673500176843d9",7,"Version C","CAR","DRIVER","Study2","B",2846,"3",3502,"BIKE",40,0
"5d49cdfa8987980001b3fd61",7,"Version C","CAR","DRIVER","Study2","B",5832,"3",23927,"windshield",25,0
"5eea83f59b444a19250bdafd",7,"Version C","CAR","DRIVER","Study2","B",10265,"3",4167,"",0,0
"5c34e402b96e660001cb5ce6",7,"Version C","CARBON","ELEMENT","Study2","S",5537,"5",8206,"Footprint",25,0
"5d23231740673500176843d9",7,"Version C","CARBON","ELEMENT","Study2","S",3348,"5",3453,"FOOTPRINT",25,0
"5d49cdfa8987980001b3fd61",7,"Version C","CARBON","ELEMENT","Study2","S",5064,"5",5773,"dioxide",14.285714285714,0
"5eea83f59b444a19250bdafd",7,"Version C","CARBON","ELEMENT","Study2","S",17453,"5",4231,"FIBER",16.666666666667,0
"5c34e402b96e660001cb5ce6",7,"Version C","CHARM","VEHICLE","Study2","U",5431,"4",12051,"Bracelet ",40,0
"5d23231740673500176843d9",7,"Version C","CHARM","VEHICLE","Study2","U",2913,"4",3676,"BRACELET ",40,0
"5d49cdfa8987980001b3fd61",7,"Version C","CHARM","VEHICLE","Study2","U",7028,"4",7713,"bracelet",40,0
"5eea83f59b444a19250bdafd",7,"Version C","CHARM","VEHICLE","Study2","U",9706,"4",6232,"BRACELET",40,0
"5c34e402b96e660001cb5ce6",7,"Version C","CHILDREN","MIRROR","Study2","U",6763,"4",4388,"Love",20,0
"5d23231740673500176843d9",7,"Version C","CHILDREN","MIRROR","Study2","U",2798,"4",4090,"ADULTS",0,0
"5d49cdfa8987980001b3fd61",7,"Version C","CHILDREN","MIRROR","Study2","U",5669,"4",3198,"baby",0,0
"5eea83f59b444a19250bdafd",7,"Version C","CHILDREN","MIRROR","Study2","U",10761,"4",5012,"PLAY",0,0
"5c34e402b96e660001cb5ce6",7,"Version C","CLEAR","MOAT","Study2","U",4310,"4",4326,"Moat",100,100
"5d23231740673500176843d9",7,"Version C","CLEAR","MOAT","Study2","U",2125,"4",4448,"WINDOW",20,0
"5d49cdfa8987980001b3fd61",7,"Version C","CLEAR","MOAT","Study2","U",5138,"4",4263,"moat",100,100
"5eea83f59b444a19250bdafd",7,"Version C","CLEAR","MOAT","Study2","U",8224,"3",4477,"",0,0
"5c34e402b96e660001cb5ce6",7,"Version C","CLOTH","STRETCH","Study2","U",5079,"2",3445,"Clean",16.666666666667,0
"5d23231740673500176843d9",7,"Version C","CLOTH","STRETCH","Study2","U",2526,"2",4729,"FASHION",28.571428571429,0
"5d49cdfa8987980001b3fd61",7,"Version C","CLOTH","STRETCH","Study2","U",10472,"2",30400,"stretch",100,100
"5eea83f59b444a19250bdafd",7,"Version C","CLOTH","STRETCH","Study2","U",8968,"2",4002,"STRETCH",100,100
"5c34e402b96e660001cb5ce6",7,"Version C","CLOTHES","CAKE","Study2","U",6281,"4",3455,"Hanger",40,0
"5d23231740673500176843d9",7,"Version C","CLOTHES","CAKE","Study2","U",2623,"4",5662,"SOCKS",44.444444444444,0
"5d49cdfa8987980001b3fd61",7,"Version C","CLOTHES","CAKE","Study2","U",11327,"4",33504,"cake",100,100
"5eea83f59b444a19250bdafd",7,"Version C","CLOTHES","CAKE","Study2","U",22381,"4",2354,"WEAR",25,0
"5c34e402b96e660001cb5ce6",7,"Version C","COFFIN","DEAD","Study2","F",4265,"4",3155,"Dead",100,100
"5d23231740673500176843d9",7,"Version C","COFFIN","DEAD","Study2","F",1981,"4",1824,"DEAD",100,100
"5d49cdfa8987980001b3fd61",7,"Version C","COFFIN","DEAD","Study2","F",4163,"4",7014,"death",66.666666666667,0
"5eea83f59b444a19250bdafd",7,"Version C","COFFIN","DEAD","Study2","F",7549,"4",2235,"DEATH",66.666666666667,0
"5c34e402b96e660001cb5ce6",7,"Version C","COLD","CHILL","Study2","B",3589,"2",3430,"Chill",100,100
"5d23231740673500176843d9",7,"Version C","COLD","CHILL","Study2","B",1853,"2",1753,"WARM",0,0
"5d49cdfa8987980001b3fd61",7,"Version C","COLD","CHILL","Study2","B",5411,"2",24932,"hot",25,0
"5eea83f59b444a19250bdafd",7,"Version C","COLD","CHILL","Study2","B",7444,"2",2782,"FLU",25,0
"5c34e402b96e660001cb5ce6",7,"Version C","COMMUNICATION","PHONE","Study2","S",8412,"8",4817,"",0,0
"5d23231740673500176843d9",7,"Version C","COMMUNICATION","PHONE","Study2","S",4856,"8",4083,"PHONE",100,100
"5d49cdfa8987980001b3fd61",7,"Version C","COMMUNICATION","PHONE","Study2","S",10206,"8",6548,"talk",0,0
"5eea83f59b444a19250bdafd",7,"Version C","COMMUNICATION","PHONE","Study2","S",8938,"7",2642,"SPEAK",40,0
"5c34e402b96e660001cb5ce6",7,"Version C","CUT","CHOP","Study2","B",3120,"2",6556,"Scissors",33.333333333333,0
"5d23231740673500176843d9",7,"Version C","CUT","CHOP","Study2","B",2989,"2",2720,"RIP",28.571428571429,0
"5d49cdfa8987980001b3fd61",7,"Version C","CUT","CHOP","Study2","B",7512,"2",7379,"scissor",36.363636363636,0
"5eea83f59b444a19250bdafd",7,"Version C","CUT","CHOP","Study2","B",5812,"2",10882,"SCISSORS ",33.333333333333,0
"5c34e402b96e660001cb5ce6",7,"Version C","DOG","FURRY","Study2","B",4896,"2",2687,"Cat",0,0
"5d23231740673500176843d9",7,"Version C","DOG","FURRY","Study2","B",1582,"2",1785,"CAT",0,0
"5d49cdfa8987980001b3fd61",7,"Version C","DOG","FURRY","Study2","B",5184,"2",5343,"cat",0,0
"5eea83f59b444a19250bdafd",7,"Version C","DOG","FURRY","Study2","B",9282,"2",1786,"CAT",0,0
"5c34e402b96e660001cb5ce6",7,"Version C","DONKEY","MULE","Study2","B",3857,"4",5020,"Ass",0,0
"5d23231740673500176843d9",7,"Version C","DONKEY","MULE","Study2","B",2162,"4",2273,"HORSE",22.222222222222,0
"5d49cdfa8987980001b3fd61",7,"Version C","DONKEY","MULE","Study2","B",7531,"4",2885,"mule",100,100
"5eea83f59b444a19250bdafd",7,"Version C","DONKEY","MULE","Study2","B",4375,"4",19110,"MULE",100,100
"5c34e402b96e660001cb5ce6",7,"Version C","DRINK","WATER","Study2","S",3722,"3",4446,"Scotch",18.181818181818,0
"5d23231740673500176843d9",7,"Version C","DRINK","WATER","Study2","S",2192,"3",3056,"SODA",22.222222222222,0
"5d49cdfa8987980001b3fd61",7,"Version C","DRINK","WATER","Study2","S",6010,"3",3064,"water",100,100
"5eea83f59b444a19250bdafd",7,"Version C","DRINK","WATER","Study2","S",6121,"3",2810,"WATER",100,100
"5c34e402b96e660001cb5ce6",7,"Version C","EAT","DINE","Study2","B",4039,"4",5940,"Up",0,0
"5d23231740673500176843d9",7,"Version C","EAT","DINE","Study2","B",2426,"4",1490,"FOOD",25,0
"5d49cdfa8987980001b3fd61",7,"Version C","EAT","DINE","Study2","B",3295,"3",6364,"drink",66.666666666667,0
"5eea83f59b444a19250bdafd",7,"Version C","EAT","DINE","Study2","B",7719,"4",4048,"FOOD",25,0
"5c34e402b96e660001cb5ce6",7,"Version C","ELECTION","MAZE","Study2","U",5453,"6",2802,"Day",28.571428571429,0
"5d23231740673500176843d9",7,"Version C","ELECTION","MAZE","Study2","U",3277,"6",3899,"VOTE",25,0
"5d49cdfa8987980001b3fd61",7,"Version C","ELECTION","MAZE","Study2","U",21483,"6",5150,"vote",25,0
"5eea83f59b444a19250bdafd",7,"Version C","ELECTION","MAZE","Study2","U",5877,"6",3611,"",0,0
"5c34e402b96e660001cb5ce6",7,"Version C","END","ADJOURN","Study2","B",5370,"4",6327,"Halt",18.181818181818,0
"5d23231740673500176843d9",7,"Version C","END","ADJOURN","Study2","B",2359,"4",2087,"START",33.333333333333,0
"5d49cdfa8987980001b3fd61",7,"Version C","END","ADJOURN","Study2","B",5879,"4",20049,"adjourn",100,100
"5eea83f59b444a19250bdafd",7,"Version C","END","ADJOURN","Study2","B",15471,"3",4583,"START",33.333333333333,0
"5c34e402b96e660001cb5ce6",7,"Version C","EQUAL","RIGHTS","Study2","S",4544,"3",3549,"Same",20,0
"5d23231740673500176843d9",7,"Version C","EQUAL","RIGHTS","Study2","S",3392,"4",4019,"RIGHTS",100,100
"5d49cdfa8987980001b3fd61",7,"Version C","EQUAL","RIGHTS","Study2","S",5173,"4",7798,"same",20,0
"5eea83f59b444a19250bdafd",7,"Version C","EQUAL","RIGHTS","Study2","S",14848,"4",6206,"RIGHTS",100,100
"5c34e402b96e660001cb5ce6",7,"Version C","FAVORITE","BEST","Study2","F",5929,"4",2912,"Best",100,100
"5d23231740673500176843d9",7,"Version C","FAVORITE","BEST","Study2","F",2450,"5",2891,"WORST",44.444444444444,0
"5d49cdfa8987980001b3fd61",7,"Version C","FAVORITE","BEST","Study2","F",10057,"5",5792,"best",100,100
"5eea83f59b444a19250bdafd",7,"Version C","FAVORITE","BEST","Study2","F",5999,"5",6294,"FIRST",44.444444444444,0
"5c34e402b96e660001cb5ce6",7,"Version C","FICTION","LISTEN","Study2","U",7042,"5",5305,"Hear",20,0
"5d23231740673500176843d9",7,"Version C","FICTION","LISTEN","Study2","U",2352,"5",1947,"FACT",20,0
"5d49cdfa8987980001b3fd61",7,"Version C","FICTION","LISTEN","Study2","U",11382,"5",4017,"truth",18.181818181818,0
"5eea83f59b444a19250bdafd",7,"Version C","FICTION","LISTEN","Study2","U",14766,"5",2543,"BOOK",0,0
"5c34e402b96e660001cb5ce6",7,"Version C","FIGHT","FEUD","Study2","B",4137,"3",6036,"Brawl ",0,0
"5d23231740673500176843d9",7,"Version C","FIGHT","FEUD","Study2","B",2964,"3",3201,"PUNCH",22.222222222222,0
"5d49cdfa8987980001b3fd61",7,"Version C","FIGHT","FEUD","Study2","B",24461,"3",40505,"club",25,0
"5eea83f59b444a19250bdafd",7,"Version C","FIGHT","FEUD","Study2","B",28112,"3",5138,"FIST",25,0
"5c34e402b96e660001cb5ce6",7,"Version C","FLIP","TURN","Study2","F",2953,"2",6555,"Turn",100,100
"5d23231740673500176843d9",7,"Version C","FLIP","TURN","Study2","F",2016,"2",2199,"TOSS",25,0
"5d49cdfa8987980001b3fd61",7,"Version C","FLIP","TURN","Study2","F",6036,"2",6480,"flop",0,0
"5eea83f59b444a19250bdafd",7,"Version C","FLIP","TURN","Study2","F",3578,"3",2532,"FLOP",0,0
"5c34e402b96e660001cb5ce6",7,"Version C","GAME","CLUE","Study2","B",4263,"4",3274,"Over",25,0
"5d23231740673500176843d9",7,"Version C","GAME","CLUE","Study2","B",1892,"4",2441,"PLAY",25,0
"5d49cdfa8987980001b3fd61",7,"Version C","GAME","CLUE","Study2","B",3804,"4",19757,"play",25,0
"5eea83f59b444a19250bdafd",7,"Version C","GAME","CLUE","Study2","B",3255,"4",2617,"PLAY",25,0
"5c34e402b96e660001cb5ce6",7,"Version C","GROUND","EARTH","Study2","S",4854,"4",3828,"Hog",25,0
"5d23231740673500176843d9",7,"Version C","GROUND","EARTH","Study2","S",2855,"4",1706,"FLOOR",20,0
"5d49cdfa8987980001b3fd61",7,"Version C","GROUND","EARTH","Study2","S",6069,"4",5333,"work",22.222222222222,0
"5eea83f59b444a19250bdafd",7,"Version C","GROUND","EARTH","Study2","S",10965,"4",6765,"FLOOR",20,0
"5c34e402b96e660001cb5ce6",7,"Version C","HATE","NAME","Study2","U",3554,"4",6160,"Disdain",18.181818181818,0
"5d23231740673500176843d9",7,"Version C","HATE","NAME","Study2","U",1966,"4",1876,"LOVE",25,0
"5d49cdfa8987980001b3fd61",7,"Version C","HATE","NAME","Study2","U",5794,"4",2993,"love",25,0
"5eea83f59b444a19250bdafd",7,"Version C","HATE","NAME","Study2","U",2835,"4",3505,"CRIME",44.444444444444,0
"5c34e402b96e660001cb5ce6",7,"Version C","HAVE","OWN","Study2","S",3615,"3",6842,"Obtain",44.444444444444,0
"5d23231740673500176843d9",7,"Version C","HAVE","OWN","Study2","S",1786,"3",1454,"GOT",33.333333333333,0
"5d49cdfa8987980001b3fd61",7,"Version C","HAVE","OWN","Study2","S",8348,"3",14393,"give",0,0
"5eea83f59b444a19250bdafd",7,"Version C","HAVE","OWN","Study2","S",6027,"3",2255,"WANT",57.142857142857,0
"5c34e402b96e660001cb5ce6",7,"Version C","HEAD","SCALP","Study2","B",3838,"3",3974,"Cold",44.444444444444,0
"5d23231740673500176843d9",7,"Version C","HEAD","SCALP","Study2","B",2980,"3",2338,"FOOT",0,0
"5d49cdfa8987980001b3fd61",7,"Version C","HEAD","SCALP","Study2","B",5463,"3",2513,"toes",22.222222222222,0
"5eea83f59b444a19250bdafd",7,"Version C","HEAD","SCALP","Study2","B",5349,"3",7448,"EYES",22.222222222222,0
"5c34e402b96e660001cb5ce6",7,"Version C","JAR","MASON","Study2","S",4318,"3",3290,"Mason",100,100
"5d23231740673500176843d9",7,"Version C","JAR","MASON","Study2","S",1886,"3",1867,"JAM",25,0
"5d49cdfa8987980001b3fd61",7,"Version C","JAR","MASON","Study2","S",4295,"3",9559,"bell",0,0
"5eea83f59b444a19250bdafd",7,"Version C","JAR","MASON","Study2","S",9068,"3",2359,"MASON",100,100
"5c34e402b96e660001cb5ce6",7,"Version C","JOKE","KEYS","Study2","U",4019,"2",6325,"Riddle",20,0
"5d23231740673500176843d9",7,"Version C","JOKE","KEYS","Study2","U",1844,"3",2162,"FUNNY",22.222222222222,0
"5d49cdfa8987980001b3fd61",7,"Version C","JOKE","KEYS","Study2","U",11466,"3",4950,"laugh",0,0
"5eea83f59b444a19250bdafd",7,"Version C","JOKE","KEYS","Study2","U",10065,"3",2356,"LAUGH",0,0
"5c34e402b96e660001cb5ce6",7,"Version C","LEAGUE","BASEBALL","Study2","F",6459,"7",4064,"Baseball",100,100
"5d23231740673500176843d9",7,"Version C","LEAGUE","BASEBALL","Study2","F",3704,"7",7446,"PREMIER",13.333333333333,0
"5d49cdfa8987980001b3fd61",7,"Version C","LEAGUE","BASEBALL","Study2","F",7102,"7",6909,"table",46.153846153846,0
"5eea83f59b444a19250bdafd",7,"Version C","LEAGUE","BASEBALL","Study2","F",8705,"7",4361,"BASEBALL",100,100
"5c34e402b96e660001cb5ce6",7,"Version C","LIE","TRUTH","Study2","S",4661,"3",3669,"Truth",100,100
"5d23231740673500176843d9",7,"Version C","LIE","TRUTH","Study2","S",1795,"3",2192,"TRUTH",100,100
"5d49cdfa8987980001b3fd61",7,"Version C","LIE","TRUTH","Study2","S",5359,"3",21060,"truth",100,100
"5eea83f59b444a19250bdafd",7,"Version C","LIE","TRUTH","Study2","S",3535,"3",3466,"TRUTH",100,100
"5c34e402b96e660001cb5ce6",7,"Version C","LONELY","ALONE","Study2","S",5294,"5",3103,"Alone",100,100
"5d23231740673500176843d9",7,"Version C","LONELY","ALONE","Study2","S",2622,"5",10023,"POPULAR",16.666666666667,0
"5d49cdfa8987980001b3fd61",7,"Version C","LONELY","ALONE","Study2","S",7939,"5",10723,"alone",100,100
"5eea83f59b444a19250bdafd",7,"Version C","LONELY","ALONE","Study2","S",8934,"5",3672,"ALONE",100,100
"5c34e402b96e660001cb5ce6",7,"Version C","LONG","EXTENSION","Study2","B",6140,"5",3012,"Hair",15.384615384615,0
"5d23231740673500176843d9",7,"Version C","LONG","EXTENSION","Study2","B",3411,"5",1923,"SHORT",28.571428571429,0
"5d49cdfa8987980001b3fd61",7,"Version C","LONG","EXTENSION","Study2","B",6565,"5",5079,"short",28.571428571429,0
"5eea83f59b444a19250bdafd",7,"Version C","LONG","EXTENSION","Study2","B",6212,"5",5368,"DISTAMCE",11.764705882353,0
"5c34e402b96e660001cb5ce6",7,"Version C","LOVE","AFFECTION","Study2","B",5417,"5",3014,"Hate",30.769230769231,0
"5d23231740673500176843d9",7,"Version C","LOVE","AFFECTION","Study2","B",3774,"6",1562,"HATE",30.769230769231,0
"5d49cdfa8987980001b3fd61",7,"Version C","LOVE","AFFECTION","Study2","B",6726,"6",4557,"hate",30.769230769231,0
"5eea83f59b444a19250bdafd",7,"Version C","LOVE","AFFECTION","Study2","B",11115,"6",3170,"HEART",28.571428571429,0
"5c34e402b96e660001cb5ce6",7,"Version C","MAROON","JUSTICE","Study2","U",7100,"6",10761,"Justice",100,100
"5d23231740673500176843d9",7,"Version C","MAROON","JUSTICE","Study2","U",3021,"6",3010,"FIVE",36.363636363636,0
"5d49cdfa8987980001b3fd61",7,"Version C","MAROON","JUSTICE","Study2","U",7721,"6",40943,"justice",100,100
"5eea83f59b444a19250bdafd",7,"Version C","MAROON","JUSTICE","Study2","U",8657,"6",5366,"STRANDED",40,0
"5c34e402b96e660001cb5ce6",7,"Version C","Morning","TEMPERATURE","Study2","U",8274,"7",9769,"Nap",14.285714285714,0
"5d23231740673500176843d9",7,"Version C","Morning","TEMPERATURE","Study2","U",4427,"7",2860,"NIGHT",12.5,0
"5d49cdfa8987980001b3fd61",7,"Version C","Morning","TEMPERATURE","Study2","U",9648,"7",14521,"temperature",100,100
"5eea83f59b444a19250bdafd",7,"Version C","Morning","TEMPERATURE","Study2","U",15912,"7",9256,"WEATHER",44.444444444444,0
